Date,TR_Change,TR_Change,TR_Change,TR_Change,Weight,Weight,Weight,Weight,Portfolio_Index
2004-12-29 00:00,-0.002000706,-0.001521661,-0.003322259,0.001437268,0.341934787,0.314128103,0.163822272,0.180114838,132.3114701
2004-12-30 00:00,0.003773585,0.003585836,0.006666667,-0.000844238,0.341934787,0.314128103,0.163822272,0.180114838,132.739535
2004-12-31 00:00,0.001191859,0.000110907,0,-0.002534854,0.341934787,0.314128103,0.163822272,0.180114838,132.7533835
2005-01-03 00:00,0.002001177,0.006455662,-0.003311258,-0.007200339,0.341934787,0.314128103,0.163822272,0.180114838,132.8797795
2005-01-04 00:00,-0.006226504,-0.005612472,-0.009966777,-0.013322526,0.341934787,0.314128103,0.163822272,0.180114838,131.8778268
2005-01-05 00:00,0.001655042,0.000806307,-0.006711409,-0.006905998,0.341934787,0.314128103,0.163822272,0.180114838,131.67995
2005-01-06 00:00,0.000944176,0.00071614,-0.003378378,0.004789272,0.341934787,0.314128103,0.163822272,0.180114838,131.7999867
2005-01-07 00:00,-0.000825374,-0.000447267,-0.003389831,-0.003206517,0.341934787,0.314128103,0.163822272,0.180114838,131.605436
2005-01-10 00:00,-0.000118008,-0.001700376,0.003401361,0.003999305,0.341934787,0.314128103,0.163822272,0.180114838,131.702905
2005-01-11 00:00,0.002006373,0.002330793,0.003389831,-0.006061656,0.341934787,0.314128103,0.163822272,0.180114838,131.8226815
2005-01-12 00:00,0.001531213,0.000983812,0.003378378,0.004443283,0.341934787,0.314128103,0.163822272,0.180114838,132.102978
2005-01-13 00:00,0.003998589,0.002680486,-0.006734007,-0.007806401,0.341934787,0.314128103,0.163822272,0.180114838,132.0705319
2005-01-14 00:00,-0.000585686,0.001158439,0,0.004458432,0.341934787,0.314128103,0.163822272,0.180114838,132.2124257
2005-01-18 00:00,-0.000351617,0.000534045,-0.003389831,0.010879025,0.341934787,0.314128103,0.163822272,0.180114838,132.4092461
2005-01-19 00:00,0.000586235,0.001512321,0.003401361,-0.008953939,0.341934787,0.314128103,0.163822272,0.180114838,132.3623154
2005-01-20 00:00,0.001757675,-0.001776514,-0.010169492,-0.00608114,0.341934787,0.314128103,0.163822272,0.180114838,132.0074528
2005-01-21 00:00,0.001988537,0.002224595,0,-0.005156892,0.341934787,0.314128103,0.163822272,0.180114838,132.0687117
2005-01-24 00:00,-0.000116741,0.001775726,0.006849315,-0.005359339,0.341934787,0.314128103,0.163822272,0.180114838,132.1644454
2005-01-25 00:00,-0.003736135,-0.003367899,-0.003401361,0.002561611,0.341934787,0.314128103,0.163822272,0.180114838,131.8654988
2005-01-26 00:00,0.000234384,0.000355714,0.010238908,0.006167401,0.341934787,0.314128103,0.163822272,0.180114838,132.2477616
2005-01-27 00:00,-0.00152314,-0.002133523,0,0.001401051,0.341934787,0.314128103,0.163822272,0.180114838,132.1261091
2005-01-28 00:00,0.005163107,0.005790646,-0.003378378,-0.003672613,0.341934787,0.314128103,0.163822272,0.180114838,132.4356106
2005-01-31 00:00,0.000350222,0,0.006779661,0.010180797,0.341934787,0.314128103,0.163822272,0.180114838,132.8448306
2005-02-01 00:00,-0.000685366,-0.00020093,0.003367003,0.005647263,0.341934787,0.314128103,0.163822272,0.180114838,133.0164314
2005-02-02 00:00,0.000117137,-0.000889284,0.003355705,0.004578834,0.341934787,0.314128103,0.163822272,0.180114838,133.1693627
2005-02-03 00:00,-0.001756852,0.000712061,-0.006688963,-0.002407981,0.341934787,0.314128103,0.163822272,0.180114838,132.9274684
2005-02-04 00:00,0.005279831,0.003735658,0.006734007,0.009913793,0.341934787,0.314128103,0.163822272,0.180114838,133.7081997
2005-02-07 00:00,0.001984127,0.000354453,0,-0.000426803,0.341934787,0.314128103,0.163822272,0.180114838,133.8386141
2005-02-08 00:00,0.000931858,0.003631854,-0.006688963,0.001707942,0.341934787,0.314128103,0.163822272,0.180114838,133.9319742
2005-02-09 00:00,0.004887699,0.00353045,0.003367003,-0.009377664,0.341934787,0.314128103,0.163822272,0.180114838,134.1473289
2005-02-10 00:00,-0.006253619,-0.00351803,0.006711409,0.003442341,0.341934787,0.314128103,0.163822272,0.180114838,133.9385375
2005-02-11 00:00,-0.001281902,-0.002912621,0.003333333,0.008147513,0.341934787,0.314128103,0.163822272,0.180114838,134.0350148
2005-02-14 00:00,0.001283547,0.001681862,0.009966777,0.000255211,0.341934787,0.314128103,0.163822272,0.180114838,134.3614735
2005-02-15 00:00,-0.001514975,-0.001502298,0.003289474,0.003572036,0.341934787,0.314128103,0.163822272,0.180114838,134.3762041
2005-02-16 00:00,-0.003618114,-0.004779184,-0.003278689,0.000169492,0.341934787,0.314128103,0.163822272,0.180114838,133.9808224
2005-02-17 00:00,-0.002225606,-0.00222321,0.003289474,-0.006524318,0.341934787,0.314128103,0.163822272,0.180114838,133.7007378
2005-02-18 00:00,-0.005048133,-0.001693405,0.003278689,-0.000426439,0.341934787,0.314128103,0.163822272,0.180114838,133.4838987
2005-02-22 00:00,0.000117994,-0.000892777,0.003267974,-0.015102389,0.327825884,0.309666699,0.169926176,0.192581241,133.1542989
2005-02-23 00:00,0.000825861,0.00142972,-0.009771987,0.005284588,0.327825884,0.309666699,0.169926176,0.192581241,133.1682627
2005-02-24 00:00,-0.00165036,-0.001963059,0,0.007583592,0.327825884,0.309666699,0.169926176,0.192581241,133.2171158
2005-02-25 00:00,0.001416932,0.001788109,0.009868421,0.010006842,0.327825884,0.309666699,0.169926176,0.192581241,133.8368921
2005-02-28 00:00,-0.006485084,-0.00562249,0.009771987,-0.004996189,0.327825884,0.309666699,0.169926176,0.192581241,133.4202667
2005-03-01 00:00,1.01E-05,-0.000189041,0,0.005702128,0.327825884,0.309666699,0.169926176,0.192581241,133.5679877
2005-03-02 00:00,-0.000119005,0.000360458,-0.006451613,-0.000846239,0.327825884,0.309666699,0.169926176,0.192581241,133.4148721
2005-03-03 00:00,-0.000595096,-9.01E-05,0.003246753,0.001101042,0.327825884,0.309666699,0.169926176,0.192581241,133.4975412
2005-03-04 00:00,0.004525426,0.003243243,0.012944984,0.010067682,0.327825884,0.309666699,0.169926176,0.192581241,134.3829221
2005-03-07 00:00,0.000237107,0.002873563,-0.003194888,0.002512773,0.327825884,0.309666699,0.169926176,0.192581241,134.5144087
2005-03-08 00:00,-0.004741022,-0.004477077,0.006410256,-0.006349737,0.327825884,0.309666699,0.169926176,0.192581241,134.1018862
2005-03-09 00:00,-0.00762177,-0.009534089,-0.003184713,-0.009080972,0.327825884,0.309666699,0.169926176,0.192581241,133.0831858
2005-03-10 00:00,0.001800072,0.00136215,-0.003194888,-0.001781926,0.327825884,0.309666699,0.169926176,0.192581241,133.1013291
2005-03-11 00:00,-0.004192621,-0.001723043,0.003205128,-0.003230194,0.327825884,0.309666699,0.169926176,0.192581241,132.8479659
2005-03-14 00:00,0.00240587,-9.08E-05,-0.006389776,0.004946273,0.327825884,0.309666699,0.169926176,0.192581241,132.9313779
2005-03-15 00:00,-0.001920077,-0.004088307,0.003215434,-0.005261371,0.327825884,0.309666699,0.169926176,0.192581241,132.6244824
2005-03-16 00:00,0.002284478,0.003466521,0,-0.008616277,0.327825884,0.309666699,0.169926176,0.192581241,132.6473575
2005-03-17 00:00,0.003838772,-0.002272727,-0.006410256,0.001204716,0.327825884,0.309666699,0.169926176,0.192581241,132.6089604
2005-03-18 00:00,-0.00250956,-0.003006834,-0.003225806,-0.002148689,0.327825884,0.309666699,0.169926176,0.192581241,132.2558668
2005-03-21 00:00,-0.001198035,-0.001151526,-0.006472492,-0.003100775,0.327825884,0.309666699,0.169926176,0.192581241,131.9198536
2005-03-22 00:00,-0.007316781,-0.008637254,0.003257329,-0.008553655,0.327825884,0.309666699,0.169926176,0.192581241,131.0985298
2005-03-23 00:00,0.002295795,0.002953392,-0.019480519,-0.000784314,0.327825884,0.309666699,0.169926176,0.192581241,130.8321403
2005-03-24 00:00,0.000843882,0.002116499,0,0.0002442,0.327825884,0.309666699,0.169926176,0.192581241,130.9666023
2005-03-28 00:00,-0.003252228,-0.001469238,-0.003311258,0.000875274,0.327825884,0.309666699,0.169926176,0.192581241,130.7127597
2005-03-29 00:00,0.004108761,0.001747287,0,-0.008395278,0.327825884,0.309666699,0.169926176,0.192581241,130.7596158
2005-03-30 00:00,0.002286677,0.002570458,0,0.013581444,0.327825884,0.309666699,0.169926176,0.192581241,131.3226765
2005-03-31 00:00,0.004923151,0.003479535,0.003322259,-0.000609066,0.327825884,0.309666699,0.169926176,0.192581241,131.7541848
2005-04-01 00:00,0.002020779,0.000914746,0.003311258,-0.004266063,0.327825884,0.309666699,0.169926176,0.192581241,131.8430465
2005-04-04 00:00,-0.000478583,-0.006132723,-0.01320132,0.00332255,0.327825884,0.309666699,0.169926176,0.192581241,131.3561775
2005-04-05 00:00,0.000119703,0.003039234,0.006688963,0.003137255,0.327825884,0.309666699,0.169926176,0.192581241,131.7275385
2005-04-06 00:00,0.00299222,-0.000550914,0.003322259,0.002258709,0.327825884,0.309666699,0.169926176,0.192581241,131.9747307
2005-04-07 00:00,-0.003818616,-0.005052825,0.006622517,0.005460692,0.327825884,0.309666699,0.169926176,0.192581241,131.8904461
2005-04-08 00:00,0.001078103,0.003231764,0,-0.00862069,0.327825884,0.309666699,0.169926176,0.192581241,131.8599966
2005-04-11 00:00,0.002991504,0.00276116,0.003289474,-0.000782609,0.327825884,0.309666699,0.169926176,0.192581241,132.1648845
2005-04-12 00:00,0.005249344,0.00403855,-0.009836066,0.005134453,0.327825884,0.309666699,0.169926176,0.192581241,132.4727422
2005-04-13 00:00,0.000474721,0.002376817,0.006622517,-0.010822511,0.327825884,0.309666699,0.169926176,0.192581241,132.465007
2005-04-14 00:00,0.002609727,-0.003647971,-0.009868421,-0.011816193,0.327825884,0.309666699,0.169926176,0.192581241,131.900386
2005-04-15 00:00,0.006507336,0.004576659,-0.006644518,-0.015943313,0.327825884,0.309666699,0.169926176,0.192581241,131.8335214
2005-04-18 00:00,-0.002115905,0.000182232,-0.016722408,0.00360036,0.327825884,0.309666699,0.169926176,0.192581241,131.4801144
2005-04-19 00:00,0.005772176,0.00419058,0.010204082,0.008430493,0.327825884,0.309666699,0.169926176,0.192581241,132.348007
2005-04-20 00:00,-0.000585617,0.000544316,0,-0.014229811,0.327825884,0.309666699,0.169926176,0.192581241,131.9966
2005-04-21 00:00,-0.007148717,-0.005258863,0,0.018946229,0.327825884,0.309666699,0.169926176,0.192581241,131.9320137
2005-04-22 00:00,0.004249292,0.004739768,0.01010101,-0.006552152,0.327825884,0.309666699,0.169926176,0.192581241,132.3744652
2005-04-25 00:00,0,0.002449424,-0.003333333,0.009803921,0.327825884,0.309666699,0.169926176,0.192581241,132.6486533
2005-04-26 00:00,-0.000470146,-0.001628959,-0.003344482,-0.010767873,0.327825884,0.309666699,0.169926176,0.192581241,132.2182782
2005-04-27 00:00,0.003057385,0.004894851,-0.010067114,0.003658101,0.327825884,0.309666699,0.169926176,0.192581241,132.4273009
2005-04-28 00:00,0.006096131,0.004149378,-0.003389831,-0.013245622,0.327825884,0.309666699,0.169926176,0.192581241,132.4652691
2005-04-29 00:00,-0.003612212,-0.003593245,0.003401361,0.011981982,0.327825884,0.309666699,0.169926176,0.192581241,132.5337319
2005-05-02 00:00,0.001023015,0.000344365,0,0.005074335,0.327825884,0.309666699,0.169926176,0.192581241,132.7195314
2005-05-03 00:00,0.001289113,0.000542839,0.003389831,0.003100089,0.327825884,0.309666699,0.169926176,0.192581241,132.9554492
2005-05-04 00:00,-0.000234082,-0.002260602,0.010135135,0.008565121,0.327825884,0.309666699,0.169926176,0.192581241,133.2980908
2005-05-05 00:00,0.003160852,0.001450063,0.003344482,-0.001838557,0.327825884,0.309666699,0.169926176,0.192581241,133.5283864
2005-05-06 00:00,-0.007118684,-0.005429864,0.003333333,-0.000263135,0.327825884,0.309666699,0.169926176,0.192581241,133.0595739
2005-05-09 00:00,-0.000117536,-0.003457689,-0.006644518,0.005527285,0.327825884,0.309666699,0.169926176,0.192581241,132.9077156
2005-05-10 00:00,0.003526508,-0.000182615,-0.003344482,-0.009074252,0.327825884,0.309666699,0.169926176,0.192581241,132.7511838
2005-05-11 00:00,0.001288509,0.000913242,-0.003355705,0.005018931,0.327825884,0.309666699,0.169926176,0.192581241,132.9006432
2005-05-12 00:00,0.000935891,-0.003193431,-0.006734007,-0.011389522,0.327825884,0.309666699,0.169926176,0.192581241,132.3651993
2005-05-13 00:00,0.002571295,0.005583524,-0.003389831,-0.004253811,0.327825884,0.309666699,0.169926176,0.192581241,132.5230086
2005-05-16 00:00,0.000116577,-0.001547424,-0.006802721,0.00996796,0.327825884,0.309666699,0.169926176,0.192581241,132.5657824
2005-05-17 00:00,0.001282201,0.000546996,-0.003424658,0.006873458,0.327825884,0.309666699,0.169926176,0.192581241,132.7526156
2005-05-18 00:00,0.003259604,0.003553531,0.010309278,0.012077718,0.327825884,0.309666699,0.169926176,0.192581241,133.6059901
2005-05-19 00:00,-0.003016941,-0.001452697,0.006802721,0.004496714,0.327825884,0.309666699,0.169926176,0.192581241,133.6822434
2005-05-20 00:00,-0.000116387,-0.000272777,-0.006756757,-0.001377411,0.327825884,0.309666699,0.169926176,0.192581241,133.478175
2005-05-23 00:00,0.004539634,0.00418372,0.010204082,0.005172414,0.313134479,0.296471058,0.185683232,0.204711231,134.2385991
2005-05-24 00:00,0.002665122,0.002173716,0,0,0.313134479,0.296471058,0.185683232,0.204711231,134.4382966
2005-05-25 00:00,-0.003582573,-9.04E-05,0,-0.003687822,0.313134479,0.296471058,0.185683232,0.204711231,134.1868351
2005-05-26 00:00,0.000579912,0.000632683,-0.003367003,0.005681329,0.313134479,0.296471058,0.185683232,0.204711231,134.3123751
2005-05-27 00:00,0.001043236,-9.03E-05,0.003378378,0.0015407,0.313134479,0.296471058,0.185683232,0.204711231,134.4829755
2005-05-31 00:00,0.005210746,0.004336043,-0.003367003,-0.002734809,0.313134479,0.296471058,0.185683232,0.204711231,134.7223205
2005-06-01 00:00,0.006146366,0.006843443,0.003378378,0.008312623,0.313134479,0.296471058,0.185683232,0.204711231,135.5849315
2005-06-02 00:00,-0.000344511,0.003856156,0.003367003,0.001529832,0.313134479,0.296471058,0.185683232,0.204711231,135.8534793
2005-06-03 00:00,-0.005743825,-0.005270681,0,-0.005770536,0.313134479,0.296471058,0.185683232,0.204711231,135.2351154
2005-06-06 00:00,0.002657423,0.002784014,0,0.001621714,0.313134479,0.296471058,0.185683232,0.204711231,135.5031511
2005-06-07 00:00,0.002880848,0.002059824,0.006711409,0.000681721,0.313134479,0.296471058,0.185683232,0.204711231,135.8897417
2005-06-08 00:00,-0.001838447,-0.00205559,0.003333333,-0.002299242,0.313134479,0.296471058,0.185683232,0.204711231,135.7631619
2005-06-09 00:00,-0.000575573,-0.001880709,-0.013289037,0.005206555,0.313134479,0.296471058,0.185683232,0.204711231,135.4757711
2005-06-10 00:00,-0.006334946,-0.004486317,0,-0.001273669,0.313134479,0.296471058,0.185683232,0.204711231,134.9961935
2005-06-13 00:00,-0.002666048,-0.002343398,-0.003367003,0.002295528,0.313134479,0.296471058,0.185683232,0.204711231,134.7738014
2005-06-14 00:00,-0.00116225,-0.001084109,0.003378378,0.003392993,0.313134479,0.296471058,0.185683232,0.204711231,134.864815
2005-06-15 00:00,-0.000349081,-0.001899249,0.003367003,0.001352608,0.313134479,0.296471058,0.185683232,0.204711231,134.8943714
2005-06-16 00:00,0.003142824,0.000996738,0.003355705,0.004643309,0.313134479,0.296471058,0.185683232,0.204711231,135.284491
2005-06-17 00:00,-0.001160362,-0.000181045,0.013377926,0.004285714,0.313134479,0.296471058,0.185683232,0.204711231,135.683793
2005-06-20 00:00,-0.001510223,-0.001177003,-0.00660066,-8.37E-05,0.313134479,0.296471058,0.185683232,0.204711231,135.4122735
2005-06-21 00:00,0.003141361,0.00335388,0.003322259,-0.001924686,0.313134479,0.296471058,0.185683232,0.204711231,135.7085145
2005-06-22 00:00,0.007538854,0.007137049,0.003311258,0.001928398,0.313134479,0.296471058,0.185683232,0.204711231,136.4620706
2005-06-23 00:00,-0.001036031,0.000627915,-0.00330033,-0.012133891,0.313134479,0.296471058,0.185683232,0.204711231,136.0265887
2005-06-24 00:00,0.002419912,0.002510085,-0.006622517,-0.008470987,0.313134479,0.296471058,0.185683232,0.204711231,135.8215164
2005-06-27 00:00,0.00080469,0.001430743,-0.003333333,0.000965399,0.313134479,0.296471058,0.185683232,0.204711231,135.8570708
2005-06-28 00:00,-0.004249943,-0.003125279,0,0.010191847,0.313134479,0.296471058,0.185683232,0.204711231,135.8460559
2005-06-29 00:00,-0.000346061,0.000537442,0.003344482,-0.001695634,0.313134479,0.296471058,0.185683232,0.204711231,135.9010119
2005-06-30 00:00,0.003461805,0.003581021,0,-0.00492569,0.313134479,0.296471058,0.185683232,0.204711231,136.0753873
2005-07-01 00:00,-0.00858428,-0.004578831,-0.006666667,0.003669881,0.313134479,0.296471058,0.185683232,0.204711231,135.4642151
2005-07-05 00:00,-0.004072135,-0.003238575,-0.003355705,0.008673469,0.313134479,0.296471058,0.185683232,0.204711231,135.3242498
2005-07-06 00:00,0.002102804,0.002166065,0.006734007,-0.007671556,0.313134479,0.296471058,0.185683232,0.204711231,135.4618313
2005-07-07 00:00,0.002331546,0.002611672,-0.013377926,0.002888455,0.313134479,0.296471058,0.185683232,0.204711231,135.4144869
2005-07-08 00:00,-0.00360549,-0.001976107,0.006779661,0.012282931,0.313134479,0.296471058,0.185683232,0.204711231,135.7157147
2005-07-11 00:00,-0.000466908,-0.005490055,0.016835017,0.007112971,0.313134479,0.296471058,0.185683232,0.204711231,136.1000511
2005-07-12 00:00,-0.002569193,-0.002262443,0.006622517,0.00166182,0.313134479,0.296471058,0.185683232,0.204711231,136.1010428
2005-07-13 00:00,-0.000936658,0.002267574,-0.003289474,0.001244297,0.313134479,0.296471058,0.185683232,0.204711231,136.1190286
2005-07-14 00:00,-0.001289113,0.000904977,0.00330033,0.000994201,0.313134479,0.296471058,0.185683232,0.204711231,136.2286628
2005-07-15 00:00,0.000234687,0.00045208,-0.003289474,0.000827678,0.313134479,0.296471058,0.185683232,0.204711231,136.202058
2005-07-18 00:00,-0.001642421,-0.000813376,0,-0.004134965,0.313134479,0.296471058,0.185683232,0.204711231,135.9798321
2005-07-19 00:00,0.001410106,0.000814038,-0.00330033,0.006560372,0.313134479,0.296471058,0.185683232,0.204711231,136.1936255
2005-07-20 00:00,0.001877494,0.001084501,0,0.003217556,0.313134479,0.296471058,0.185683232,0.204711231,136.4230941
2005-07-21 00:00,-0.007378777,-0.005145798,0.013245033,-0.006085526,0.313134479,0.296471058,0.185683232,0.204711231,136.042973
2005-07-22 00:00,0.004719764,0.004627949,0,0.006784709,0.313134479,0.296471058,0.185683232,0.204711231,136.6601475
2005-07-25 00:00,-0.001761597,-9.03E-05,-0.003267974,-0.002465483,0.313134479,0.296471058,0.185683232,0.204711231,136.411828
2005-07-26 00:00,0.000705882,0.000180668,-0.003278689,0.001235788,0.313134479,0.296471058,0.185683232,0.204711231,136.411823
2005-07-27 00:00,-0.001410769,-0.001264451,0.003289474,0.003949642,0.313134479,0.296471058,0.185683232,0.204711231,136.4983791
2005-07-28 00:00,0.004356016,0.003798155,0.006557377,0.006884682,0.313134479,0.296471058,0.185683232,0.204711231,137.2135858
2005-07-29 00:00,-0.005978197,-0.002252252,0.006514658,-0.004477005,0.313134479,0.296471058,0.185683232,0.204711231,136.8999278
2005-08-01 00:00,-0.001997948,-0.002365454,0.006472492,-0.001390024,0.313134479,0.296471058,0.185683232,0.204711231,136.8367512
2005-08-02 00:00,-0.000948317,-0.001817521,0.006430868,0.006140997,0.313134479,0.296471058,0.185683232,0.204711231,137.0765386
2005-08-03 00:00,0.002491694,0.002367079,0.006389776,0.000813802,0.313134479,0.296471058,0.185683232,0.204711231,137.4674747
2005-08-04 00:00,-0.000710143,0,-0.003174603,-0.00886323,0.313134479,0.296471058,0.185683232,0.204711231,137.0842182
2005-08-05 00:00,-0.005329859,-0.001725704,-0.00955414,-0.007711871,0.313134479,0.296471058,0.185683232,0.204711231,136.3041453
2005-08-08 00:00,-0.002619671,-0.004549177,0.009646302,-0.003307152,0.313134479,0.296471058,0.185683232,0.204711231,136.1669447
2005-08-09 00:00,0.002865329,0.001645188,0.003184713,0.005143094,0.313134479,0.296471058,0.185683232,0.204711231,136.5869028
2005-08-10 00:00,-0.00047619,0.000821243,0.015873016,0.001485516,0.313134479,0.296471058,0.185683232,0.204711231,137.0638229
2005-08-11 00:00,0.004287756,0.003099927,0.00625,0.00486197,0.313134479,0.296471058,0.185683232,0.204711231,137.6527775
2005-08-12 00:00,0.004032258,0.004726413,0,-0.006150566,0.313134479,0.296471058,0.185683232,0.204711231,137.8243526
2005-08-15 00:00,-0.001299315,-0.001356975,-0.00310559,0.005115934,0.313134479,0.296471058,0.185683232,0.204711231,137.7848018
2005-08-16 00:00,0.004730928,0.00262705,-0.003115265,-0.013053116,0.313134479,0.296471058,0.185683232,0.204711231,137.6252022
2005-08-17 00:00,-0.003884638,-0.002620166,-0.003125,-8.32E-05,0.313134479,0.296471058,0.185683232,0.204711231,137.279066
2005-08-18 00:00,0.005317892,0.002808225,-0.012539185,-0.001081441,0.313134479,0.296471058,0.185683232,0.204711231,137.2609123
2005-08-19 00:00,-0.000587751,-0.000903342,0.003174603,0.003497668,0.313134479,0.296471058,0.185683232,0.204711231,137.3876039
2005-08-22 00:00,0.000823336,-0.00045208,0.012658228,-0.000912863,0.31120821,0.304501387,0.17636449,0.207925912,137.7124218
2005-08-23 00:00,0.001880362,0.000814111,-0.00625,-0.001329014,0.31120821,0.304501387,0.17636449,0.207925912,137.637258
2005-08-24 00:00,0.000469208,-0.000361533,-0.003144654,-0.006570739,0.31120821,0.304501387,0.17636449,0.207925912,137.3806916
2005-08-25 00:00,0.000586235,0.001898734,-0.003154574,0.003181514,0.31120821,0.304501387,0.17636449,0.207925912,137.5023563
2005-08-26 00:00,-0.001640497,0.001624402,0,-0.006843599,0.31120821,0.304501387,0.17636449,0.207925912,137.3062877
2005-08-29 00:00,0.000704225,9.01E-05,-0.006329114,0.00697479,0.31120821,0.304501387,0.17636449,0.207925912,137.3867568
2005-08-30 00:00,0.004691532,0.001621622,-0.003184713,-0.003338062,0.31120821,0.304501387,0.17636449,0.207925912,137.4861935
2005-08-31 00:00,0.006537474,0.00701565,0.012779553,0.012894583,0.31120821,0.304501387,0.17636449,0.207925912,138.7354671
2005-09-01 00:00,0.00097881,-0.002813737,0.018927445,-8.27E-05,0.31120821,0.304501387,0.17636449,0.207925912,139.0900223
2005-09-02 00:00,0.000232477,0.000269808,0.00619195,-0.002562831,0.31120821,0.304501387,0.17636449,0.207925912,139.1841806
2005-09-06 00:00,-0.003137711,-0.002067973,0.006153846,0.011603813,0.31120821,0.304501387,0.17636449,0.207925912,139.4405717
2005-09-07 00:00,-0.003264164,-0.003603928,0,0.003277345,0.31120821,0.304501387,0.17636449,0.207925912,139.2547684
2005-09-08 00:00,0,0.000271272,-0.003058104,-0.003511637,0.31120821,0.304501387,0.17636449,0.207925912,139.0943951
2005-09-09 00:00,0.000818714,0.000451998,0.006134969,0.006802164,0.31120821,0.304501387,0.17636449,0.207925912,139.489315
2005-09-12 00:00,-0.003155312,-0.002530044,-0.00304878,0.0002442,0.31120821,0.304501387,0.17636449,0.207925912,139.2024533
2005-09-13 00:00,0.003048066,0.00172117,-0.006116208,-0.006347656,0.31120821,0.304501387,0.17636449,0.207925912,139.0697319
2005-09-14 00:00,-0.002103787,-0.002441671,0.006153846,-0.004095004,0.31120821,0.304501387,0.17636449,0.207925912,138.9125551
2005-09-15 00:00,-0.00304521,-0.003535491,-0.003058104,0.000246711,0.31120821,0.304501387,0.17636449,0.207925912,138.5785555
2005-09-16 00:00,-0.00387688,-0.002729258,0.003067485,0.006823974,0.31120821,0.304501387,0.17636449,0.207925912,138.572423
2005-09-19 00:00,0.002004953,0.002736727,-0.003058104,-0.003674669,0.31120821,0.304501387,0.17636449,0.207925912,138.5931051
2005-09-20 00:00,-0.000823917,-0.001546579,0.006134969,-0.009835259,0.31120821,0.304501387,0.17636449,0.207925912,138.361897
2005-09-21 00:00,0.004594181,0.004464693,-0.00304878,-0.009519079,0.31120821,0.304501387,0.17636449,0.207925912,138.3915718
2005-09-22 00:00,0.000703565,-0.000544267,-0.006116208,0.003426375,0.31120821,0.304501387,0.17636449,0.207925912,138.351452
2005-09-23 00:00,-0.005507382,-0.002904338,-0.003076923,0.001998834,0.31120821,0.304501387,0.17636449,0.207925912,137.9742861
2005-09-26 00:00,-0.0025922,-0.003185873,0.009259259,0.001246779,0.31120821,0.304501387,0.17636449,0.207925912,137.9948421
2005-09-27 00:00,0.000590667,0.000913159,-0.006116208,0,0.31120821,0.304501387,0.17636449,0.207925912,137.9061906
2005-09-28 00:00,0.002007084,0.002098349,0.012307692,0.000917508,0.31120821,0.304501387,0.17636449,0.207925912,138.4183972
2005-09-29 00:00,-0.002238718,-0.000364166,0.006079027,0.008333333,0.31120821,0.304501387,0.17636449,0.207925912,138.7069798
2005-09-30 00:00,-0.002834199,-0.003369763,0,0.002892562,0.31120821,0.304501387,0.17636449,0.207925912,138.5245329
2005-10-03 00:00,-0.003822975,-0.0030561,-0.006042296,0.000494437,0.31120821,0.304501387,0.17636449,0.207925912,138.0909796
2005-10-04 00:00,0.000477099,0.001288423,0.006079027,-0.0121901,0.31120821,0.304501387,0.17636449,0.207925912,137.959862
2005-10-05 00:00,0.002384359,0.001378677,-0.009063444,-0.015425665,0.31120821,0.304501387,0.17636449,0.207925912,137.4379833
2005-10-06 00:00,-0.001308278,-0.002202845,-0.006097561,-0.004065041,0.31120821,0.304501387,0.17636449,0.207925912,137.0235428
2005-10-07 00:00,0.001309992,0.001655782,-0.006134969,0.003571428,0.31120821,0.304501387,0.17636449,0.207925912,137.089272
2005-10-10 00:00,0.000237869,-0.000642851,0,-0.008727334,0.31120821,0.304501387,0.17636449,0.207925912,136.8187587
2005-10-11 00:00,-0.001902497,-0.001654108,0.00308642,-0.003419096,0.31120821,0.304501387,0.17636449,0.207925912,136.639557
2005-10-12 00:00,-0.003812247,-0.004234168,-0.003076923,-0.007462046,0.31120821,0.304501387,0.17636449,0.207925912,136.0077598
2005-10-13 00:00,-0.001554652,-0.001663894,-0.015432099,-0.000777739,0.31120821,0.304501387,0.17636449,0.207925912,135.4654082
2005-10-14 00:00,0,-0.002037037,0.009404389,0.010637378,0.31120821,0.304501387,0.17636449,0.207925912,135.925802
2005-10-17 00:00,-0.001197748,0.001391724,-0.00621118,0.002652747,0.31120821,0.304501387,0.17636449,0.207925912,135.8369386
2005-10-18 00:00,0.001439021,0.001297137,-0.00625,-0.010156183,0.31120821,0.304501387,0.17636449,0.207925912,135.5027207
2005-10-19 00:00,0.001197461,0.001017859,-0.012578616,0.0146577,0.31120821,0.304501387,0.17636449,0.207925912,135.7171295
2005-10-20 00:00,0.000598015,-0.00249584,0.003184713,-0.014955812,0.31120821,0.304501387,0.17636449,0.207925912,135.3014034
2005-10-21 00:00,0.004422663,0.004355481,0,0.004830918,0.31120821,0.304501387,0.17636449,0.207925912,135.8002117
2005-10-24 00:00,-0.004284184,-0.002860306,0.003174603,0.01665522,0.31120821,0.304501387,0.17636449,0.207925912,136.043033
2005-10-25 00:00,-0.004661169,-0.004904229,0.009493671,-0.002448911,0.31120821,0.304501387,0.17636449,0.207925912,135.8167136
2005-10-26 00:00,-0.003842459,-0.002975637,0.003134796,-0.00372471,0.31120821,0.304501387,0.17636449,0.207925912,135.4910737
2005-10-27 00:00,0.00229026,0.00074613,-0.003125,-0.013170193,0.31120821,0.304501387,0.17636449,0.207925912,135.1801237
